Yaw (deg),Pitch (deg),Roll (deg)
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.668860887217160420e-04,-4.361070909875136700e-04,-6.098005741106050535e-04
5.204517804982485051e-04,-6.880842603634728001e-04,-9.414950770346964225e-04
4.849923531755051249e-04,-4.267244022237617462e-04,-1.171392686731914006e-03
8.443118270826460107e-04,-9.321413813049728853e-04,-9.131742435909758360e-04
2.483262610159342834e-04,6.926979361798890210e-05,-1.108274808437356143e-03
4.738426343160485063e-04,1.274795560094591808e-04,-1.043812765209207712e-03
1.296394757319859576e-03,-2.158493521311578909e-04,-1.033785677291430794e-03
6.687483710196039707e-04,-1.014782932332962883e-03,-1.617508219669109432e-03
3.544323969615649213e-04,-1.377123110239371513e-03,-1.678815909438744532e-03
-4.305106283010591800e-04,-1.349598266238145059e-03,-1.441194169218604215e-03
-6.040100337694996602e-04,-8.208129437077199076e-04,-1.842732675028376215e-03
-1.213035667596047782e-03,-4.307666799696382282e-04,-2.823166888496621545e-03
-9.308009760389547018e-04,-4.097000118027851871e-04,-2.490848823145820536e-03
-1.768162395647847589e-03,-1.524445053044372691e-04,-1.364075717712822950e-03
-1.277349739930133980e-03,-1.071960677990223184e-04,-1.167117945499817396e-03
-1.069588707926930841e-03,-6.641167565068577770e-04,-9.070711915291608746e-04
-1.766168780330547609e-03,-4.509823843413308963e-04,-1.129281438487147625e-03
-1.594024582157476397e-03,-8.501163412796210357e-04,-1.677072536803991820e-03
-1.554706759538732573e-03,-5.358000933910285393e-04,-1.754103749928264582e-03
-1.947660974992448035e-03,6.541926638763413790e-05,-2.029602246682225136e-03
-2.133274700273797390e-03,2.740537679193135465e-04,-1.996401358537455446e-03
-2.350308585267804444e-03,4.958152967562771127e-05,-1.909465609020701438e-03
-2.304251536213389011e-03,-6.287967057104311072e-04,-1.099491214562136254e-03
-2.554876779344485843e-03,-7.192741463700036810e-04,-7.999591109636446746e-04
-2.323536490468656318e-03,-7.268650092342799404e-04,-1.114207418709688537e-03
-1.371631897834356883e-03,-8.815657446780500797e-04,-4.490733343342552422e-04
-1.762665431713086135e-03,3.735004026965666022e-04,-1.295644016736437090e-04
-9.313470661552754977e-04,7.250873435493384103e-04,1.053388486099356857e-04
-1.648480381870285737e-03,8.090372964626832593e-04,-1.998480220962611830e-04
-8.994332164898476882e-04,1.114638455393188263e-03,4.247053173997877612e-04
-1.002825294932036199e-03,1.038005135808727159e-03,6.048829739533700478e-04
-1.613189868855338920e-03,1.062083228178799981e-03,1.897702535564882995e-04
-1.646335619138609594e-03,2.343762769863202804e-03,-5.047162372800049947e-04
-1.948257866118173606e-03,2.384427141078153227e-03,-9.201613217174606295e-05
-1.846084618957402265e-03,2.547368617284854250e-03,3.977749286202505910e-05
-2.358539836345708175e-03,2.665826132946521460e-03,5.103343269224389593e-05
-2.828823087546884080e-03,2.597106023147087613e-03,-6.034167022894566888e-04
-2.871659312052722134e-03,2.680370987155828062e-03,-1.637873325246035105e-04
-2.640122031252271559e-03,2.510760319634469401e-03,-1.597398332999999085e-04
-2.516973794299330776e-03,2.185311099504886646e-03,-7.689081346136528844e-05
-2.147697147665093755e-03,2.381565623166553500e-03,2.006431024052306947e-04
-1.875396050769913975e-03,2.434574410224840321e-03,-3.987404921835736491e-04
-2.491161364193817881e-03,2.364542530745542426e-03,7.823842776850085346e-06
-2.038054802677176976e-03,2.787360444862857934e-03,9.046984184959360701e-05
-1.607266693073723402e-03,2.791124749630865924e-03,8.748975114821488670e-04
-1.892793785830231435e-03,1.822191955462999216e-03,1.249751280342040226e-04
-2.156985499347093341e-03,1.939108326998205357e-03,6.814210369134585978e-04
-2.422792608519876850e-03,1.470518649756214196e-03,3.018907941684069516e-04
-2.301532199570720857e-03,1.268246798341390825e-03,3.030363136613185068e-04
